scale,candidate_rank,duties_json,duty_set_sha256,candidate_seed,selected_family,selected_role,trip_count,peak_concurrency_lb,service_kwh_total,service_kwh_per_duty,duty_trip_count_max,duty_trip_count_cv,scheduled_intertrip_gap_median_min,service_span_min
4,412,"[""13302"",""13306"",""13314"",""13319""]",733cac1494c0388e1292ce8cb174fbb19893f95a5b01df3a6be09268fad66fad,2026090204,,,123,4,1983.19698245,495.799245612,50,0.399202722,2.0,1257
4,413,"[""13310"",""13316uwt"",""13401"",""13413""]",96685cdb76acfcc4304a9fd1d588b708a47ecc1b8d3bf4a872caca0b6bcdf355,2026090204,,,72,4,1903.93598712,475.98399678,24,0.263523138,7.0,1120
4,414,"[""13311"",""13319"",""13324muw"",""13402""]",8804785f24cb6bea9c09a80d29701f6ad38cb33b82a0d6bac6dcfa519acc2a5a,2026090204,,,75,4,1753.97398501,438.493496252,27,0.262297541,7.0,1274
4,415,"[""13305"",""13310"",""13316m"",""13410""]",72443b4ffb97f2112c30132ec4d733b670ca995b35477fb560907b1a607ae1c8,2026090204,,,92,4,1845.76498596,461.44124649,30,0.232110397,4.0,1244
4,416,"[""13301"",""13318"",""13319"",""13324t""]",75ad7e6c48f2ec82dfd2649a8755a7ef70f9d917034d21ae99fc63462725ad29,2026090204,,,114,4,1910.137985,477.53449625,36,0.241188194,3.0,1259
4,417,"[""13318"",""13325"",""13326"",""13402""]",1e3051c44b66d84cd9f30443f960a75b13903942493224afc540c190141cb048,2026090204,,,113,4,2267.10798259,566.776995647,42,0.349865441,3.0,1272
4,418,"[""13301"",""13303"",""13316uwt"",""13318""]",589d1780abcb9712220dea7d45b94c079b31f9649cad7919ba17770ca68bd577,2026090204,,,144,4,2220.87298618,555.218246545,54,0.328083661,3.0,1238
4,419,"[""13312"",""13313"",""13404"",""13413""]",5ed6fed6da5cad0d9ae1e3ee12a396c5bc877caf977e87de7339bd2fc49595e0,2026090204,,,115,4,2726.09197372,681.52299343,46,0.457741641,6.0,1236
4,420,"[""13302"",""13319"",""13326"",""13401""]",5c4548352de87ccbb2988c55e5c3531cc478e6a4b09964dfde207f05e2a2d657,2026090204,,,110,4,2088.46998264,522.11749566,50,0.510711706,3.0,1278
4,421,"[""13301"",""13311"",""13316m"",""13317""]",b07faa2347fd8aaddf673a9c8758e96a7b114d203195059b9dbefde117f018a3,2026090204,,,110,4,1814.38798874,453.596997185,37,0.347363149,3.0,1177
4,422,"[""13301"",""13302"",""13308"",""13314""]",0330f51f775b0385655e0bf7d02ed1f6789966ccb92a1c2fae6b5f07605d0f3a,2026090204,,,133,4,2176.01098438,544.002746095,50,0.365493973,3.0,1260
4,423,"[""13311"",""13326"",""13407"",""13414""]",f49004ec9e18e8bb681a1a4b393cbbc4b5f41254fd34bb1e5ae0db8b18f3921c,2026090204,,,64,4,1836.20398723,459.050996807,21,0.211947812,7.0,1196
4,424,"[""13313"",""13317"",""13404"",""13413""]",e93ea9534bd075de9b6c11688496b98cd5a6098e76e097ee5de29155890da96d,2026090204,,,106,4,2588.02197808,647.00549452,37,0.397123871,7.0,1172
4,425,"[""13307"",""13315"",""13409"",""13411""]",525746180d78866f0457e7a72bc219df8f14741975a3400afb0baa9915764c8d,2026090204,,,77,4,1983.35298948,495.83824737,31,0.356847576,6.0,1209
4,426,"[""13301"",""13314"",""13402"",""13411""]",7508b132a49744e3823fc20863dd54a86d58d673ed30b9c696022be1d78961a0,2026090204,,,83,4,2181.85998982,545.464997455,36,0.427498675,7.0,1176
4,427,"[""13302"",""13320"",""13322"",""13412""]",056cd536572841d8ef6ebbeafd69e06d4dd3fa19b1e3071f173c7f8dc87ef2fe,2026090204,,,107,4,2061.93598106,515.483995265,50,0.526940387,3.0,1257
4,428,"[""13307"",""13308"",""13323"",""13407""]",7ff65b429bff49fe4002113715be727cccf74c03c210e048753ba64be9a03f95,2026090204,,,71,4,1651.36298862,412.840747155,31,0.470304447,6.0,1206
4,429,"[""13321"",""13322"",""13323"",""13324muw""]",d285674dc7b5d0231824a6aa9b5e0f8e020913bc487e35f385dffd231d617621,2026090204,,,73,4,1267.61099216,316.90274804,26,0.368337799,3.0,1109
4,430,"[""13310"",""13316m"",""13320"",""13325""]",6d202a8f4735b02e591f4faaf83a27725098093b425637295bf6e7de127aa45a,2026090204,,,105,4,1708.55398332,427.13849583,42,0.365768845,3.0,1213
4,431,"[""13302"",""13317"",""13324t"",""13410""]",e66055eeed19403a90a38719abeae84288d995713cd216ad7356119f56f9f218,2026090204,,,120,4,2301.09298001,575.273245002,50,0.476678322,3.0,1265
4,432,"[""13310"",""13313"",""13314"",""13409""]",5acb61c019e91252811df6f95ed4e1491b3a2388bdca0ac7d62d1059828ffbf9,2026090204,,,94,4,2060.04397948,515.01099487,37,0.356660736,4.0,1197
4,433,"[""13301"",""13318"",""13326"",""13405""]",564e8b7dcff0f4c6dee9c45b4c9c7efb2b009bc944fee9106a24e7daa783c99f,2026090204,,,103,4,2029.83198745,507.457996863,36,0.359485604,3.0,1238
4,434,"[""13305"",""13315"",""13401"",""13406""]",0b48c7aab2b7d3e9cbff1182fa42210f504f7dc5f1ef9bbdf172ef9936ab4267,2026090204,,,87,4,1958.8229899,489.705747475,31,0.403937549,4.0,1156
4,435,"[""13302"",""13309"",""13324muw"",""13408""]",05e18908e03aac9c6b2633722ee4e52f34e184d5cf43acf362f8359d783608e3,2026090204,,,100,4,1936.25798162,484.064495405,50,0.597996656,3.0,1257
4,436,"[""13309"",""13403"",""13411"",""13413""]",1ad2ecd94e1ba201c1d2edd6b5a141e692b8d4f33fbbf544acf8977fb93d07af,2026090204,,,65,4,2199.7719864,549.9429966,22,0.205832126,7.0,1100
4,437,"[""13304"",""13305"",""13312"",""13401""]",15d61030ce7f9349d785972b6c708b0e417867fe69f9aaf44f2a6b4ca6357677,2026090204,,,125,4,2207.76698302,551.941745755,46,0.399279351,2.0,1275
4,438,"[""13321"",""13402"",""13404"",""13409""]",da94b0cf2e8fbefb53aedf9b74422d2b04aca5891844107c687e3d64084a72ea,2026090204,,,73,4,2556.5529864,639.1382466,22,0.118633617,9.0,1256
4,439,"[""13305"",""13318"",""13408"",""13411""]",e95edc66fe442867aeeac6ae8f95a01d66e3cd264f39e507fac3163b5877c1fc,2026090204,,,88,4,2026.5039852,506.6259963,33,0.43716782,5.5,1214
4,440,"[""13318"",""13321"",""13322"",""13402""]",4877385cd4f752ff9ebc51b01fb6e73cb59dfbd156f80ab1fad3023d36eb47ce,2026090204,,,98,4,2050.90698666,512.726746665,33,0.238871427,3.5,1253
4,441,"[""13314"",""13315"",""13318"",""13414""]",673b8af95037330b1e6328fb6ff823ded347365b7a4421e162988aaef513638e,2026090204,,,92,4,1744.90599058,436.226497645,33,0.397297106,3.0,1178
4,442,"[""13304"",""13305"",""13307"",""13317""]",a94f9e5da269524b07426389b150fe8dba4ee3cd42d0d63aefb0e890a51b6901,2026090204,,,119,4,1815.6499877,453.912496925,37,0.301936878,1.0,1243
4,443,"[""13303"",""13308"",""13310"",""13319""]",f605c439aa8fb3241809fa93274a7a77337072d334a7c7ad988d72b703751464,2026090204,,,136,4,2122.04798391,530.511995977,54,0.3473827,2.0,1259
4,444,"[""13301"",""13318"",""13323"",""13410""]",2b1ed9791c05313486c6f176b0f899a0085486147c06f7b73b21d6bf6f96f811,2026090204,,,92,4,1922.24698772,480.56174693,36,0.513522253,5.0,1268
4,445,"[""13313"",""13402"",""13411"",""13413""]",b92eb83e260febe3ca3d78d32e74155dfd5ffb14ffdfcbb72cdf026570673b0e,2026090204,,,83,4,2597.08097756,649.27024439,37,0.455128356,7.0,1182
4,446,"[""13313"",""13320"",""13326"",""13413""]",35747ba11cc7cbe72c982dc63c9a97ae641039464024a20a6e089af859e1b086,2026090204,,,89,4,1906.34798029,476.586995072,37,0.396137136,4.0,1095
4,447,"[""13312"",""13319"",""13322"",""13411""]",c68bb7f20dd409ad421203c983a3bd1745ad53ff001e005e53efb3c90d07832c,2026090204,,,113,4,2160.43598331,540.108995827,46,0.405441104,3.0,1210
4,448,"[""13305"",""13307"",""13324t"",""13412""]",d9af5be68d2461fdc5b7fb24b647a624b987b763b24257a5ea12ff5f7186c31f,2026090204,,,78,4,1636.50598639,409.126496597,30,0.317161971,4.0,1184
4,449,"[""13305"",""13315"",""13321"",""13409""]",f0379866b4ecdf7fb9e1feeba422f769bf4c5b9ba181c575ed0ab97f18dacad7,2026090204,,,100,4,1987.7059908,496.9264977,31,0.231516738,3.0,1217
4,450,"[""13307"",""13310"",""13320"",""13404""]",c110a28b24ba6a34d2dda1f52a34788b1b1e434983b5bcdb3fe4ba59623462d9,2026090204,,,72,4,1640.29198538,410.072996345,24,0.19641855,5.0,1156
4,451,"[""13315"",""13318"",""13320"",""13409""]",a045bcb53ce8a12b973e24dace8aec809e623c1a6b54ac8dbaf64e573c8fb3f1,2026090204,,,97,4,1943.80198672,485.95049668,33,0.321246112,3.0,1170
4,452,"[""13313"",""13315"",""13316uwt"",""13411""]",be060c31637670068bb0dbcd0f11665530c2446efc1fc4f647dc70fe20a430ce,2026090204,,,103,4,2034.43898288,508.60974572,37,0.344489223,3.0,1095
4,453,"[""13303"",""13311"",""13316m"",""13323""]",e6520a163cf357f9609d3241992a97d673954ab33ff507b87e03f868fdffb205,2026090204,,,99,4,1521.11198896,380.27799724,54,0.715605061,2.0,1198
4,454,"[""13305"",""13310"",""13316m"",""13317""]",30f96a7f3c5d1fc88af5e1c070bf68e6e3d69417ecbf5ae46ff1db2f59d22eaf,2026090204,,,114,4,1794.97598698,448.743996745,37,0.196146314,2.5,1153
4,455,"[""13307"",""13325"",""13407"",""13411""]",37aa17f6371c2e216d818757b3533faa93064c41dcc0654370911671e8797fcc,2026090204,,,88,4,2222.49398282,555.623495705,42,0.527155159,5.0,1225
4,456,"[""13303"",""13315"",""13407"",""13414""]",ebcd8ec049a1ed793dd5cdc87f3b9c177a36145f0b8b48bc568c07bd83b2d304,2026090204,,,114,4,2374.73898786,593.684746965,54,0.571456052,3.0,1238
4,457,"[""13314"",""13401"",""13402"",""13404""]",643a4c4d5107a97c2073017ddfbada6412791e6855a47012785420748897f2a1,2026090204,,,62,4,2216.03498846,554.008747115,17,0.133003407,8.5,1179
4,458,"[""13308"",""13316uwt"",""13402"",""13409""]",ca1b823fb2230a0fc29f70fb52ccc03d81080878cb5e531aa5a456bb737451f1,2026090204,,,86,4,2319.38698656,579.84674664,31,0.266174957,7.0,1256
4,459,"[""13305"",""13310"",""13324t"",""13405""]",c20e52445fa21dc0502bb4120f48b3776306462584bd3d3ca4ea4d28cc6e8bce,2026090204,,,85,4,1707.65098503,426.912746257,30,0.300172961,4.0,832
4,460,"[""13318"",""13321"",""13325"",""13402""]",c2b56a46bb3013cd7f9283137119981a8cef3f629e0dff47de1028f02414cd80,2026090204,,,114,4,2325.33498236,581.33374559,42,0.340640138,3.0,1272
4,461,"[""13302"",""13405"",""13409"",""13412""]",bb11c3a3faf54dd21ecf17a193302dc7fbc7faefc8ce549c0bc6230f5a7f2aa3,2026090204,,,95,4,2667.92197916,666.98049479,50,0.640896187,7.0,1257
4,462,"[""13303"",""13309"",""13317"",""13401""]",60b47be1b535ff5e7fcd7d468da75746b6b90ec2878bd5510ac37f3940c70580,2026090204,,,125,4,2202.09198662,550.522996655,54,0.507669184,3.0,1216
4,463,"[""13303"",""13402"",""13407"",""13411""]",d332cb3ae314a5b9d3eabc30d127aa6c86ea695722408c57e29c2065f67bfef0,2026090204,,,102,4,2749.2389837,687.309745925,54,0.647058824,7.0,1253
4,464,"[""13316uwt"",""13407"",""13412"",""13413""]",fb0f029649b1fa6673f089d0c9ece3d079499fdfed6cd76f5bad8e5e202d716e,2026090204,,,68,4,2338.75798616,584.68949654,21,0.144087632,8.0,1179
4,465,"[""13304"",""13312"",""13405"",""13414""]",331e6d550e6c699667e5442e190139deb62945170b7535701a0c8d1288daafe8,2026090204,,,108,4,2317.11398278,579.278495695,46,0.549971941,4.0,1243
4,466,"[""13303"",""13317"",""13320"",""13407""]",b63636bc8eefb36ba0be49954ccdc1312c5514ef43b220be93e42930812a8163,2026090204,,,124,4,2289.75098482,572.437746205,54,0.506461886,3.0,1238
4,467,"[""13302"",""13305"",""13306"",""13324muw""]",7c4589c97ab21befa396be79b0c2f565bf3d0bb1ac269af01037961f58670ad9,2026090204,,,127,4,1993.36697994,498.341744985,50,0.371583471,2.0,1257
4,468,"[""13307"",""13313"",""13314"",""13412""]",d0186099887f4273f07e690cac8da49e1a807fd908097851a621ad6dc4f54fa9,2026090204,,,83,4,1819.66898134,454.917245335,37,0.452569638,4.0,1176
4,469,"[""13321"",""13323"",""13325"",""13406""]",c0f3c1ff0b75c85a59a5bafc69aa511e4d4af3ea93506ef01165a701e90290bd,2026090204,,,86,4,1820.6149878,455.15374695,42,0.596999891,3.0,1232
4,470,"[""13313"",""13314"",""13316uwt"",""13319""]",d56ca8df2076c061d7e77a148b3561b8a3e58cedadf5c617ccc466109b8c2ae9,2026090204,,,101,4,1757.38598253,439.346495632,37,0.309791839,3.0,1199
4,471,"[""13307"",""13310"",""13311"",""13322""]",a10ea7d48c161bf9193fb7f42567dc914779ae53e709a73bd619800f61e5215c,2026090204,,,79,4,1315.54198668,328.88549667,26,0.268819754,2.0,804
4,472,"[""13312"",""13405"",""13406"",""13412""]",37fd21d277d368a57da9a2e482baf4e2f55f3bfe8b75b068ceb7a8a8592c8021,2026090204,,,88,4,2486.68098166,621.670245415,46,0.630656224,7.0,1219
4,473,"[""13313"",""13316m"",""13402"",""13405""]",1858c6e9a18f987ffe319dc721ecbe133da1d20166b966e4324c9a966e79b802,2026090204,,,90,4,2292.42497882,573.106244705,37,0.404297898,6.5,1182
4,474,"[""13305"",""13306"",""13317"",""13410""]",6876ce6358b9ecc2d1619c52eff57df058ad58056da31e7e035828b5f1473838,2026090204,,,112,4,2121.09198574,530.272996435,37,0.286828186,3.0,1244
4,475,"[""13317"",""13408"",""13411"",""13414""]",359ca96d943bbcc85e11025232f2ec00882ae7087ae75192f00e2c1d4bc700f5,2026090204,,,74,4,2139.19098802,534.797747005,37,0.58029488,7.0,1126
4,476,"[""13304"",""13306"",""13401"",""13413""]",9ff7b92390e019784be8ef39623796cb642db0733f5509a97458ef8732d56bfc,2026090204,,,94,4,2154.9309861,538.732746525,37,0.440687557,5.0,1275
4,477,"[""13304"",""13316m"",""13401"",""13407""]",52231fb67158bc7e22ce74892cf7e0ed19a40d1590398a902acc763c0d485f05,2026090204,,,89,4,2136.90698688,534.22674672,37,0.420861142,6.0,1275
4,478,"[""13305"",""13311"",""13312"",""13317""]",8dd6aaf6f19a5af57f89ccf3ec6eb82c9b5b2dfebae0e90be3b34a019c9ba2a2,2026090204,,,127,4,2002.88298252,500.72074563,46,0.36890415,2.0,1217
4,479,"[""13315"",""13322"",""13326"",""13406""]",c524fcb18850f28a6eeae49889b13e6465539c8c14c4153904ca303f5810d601,2026090204,,,92,4,1756.53899259,439.134748148,31,0.273256632,3.0,1113
4,480,"[""13316m"",""13317"",""13406"",""13410""]",f8b7c96e8141a24f9612ce5c79a33529a0b69379b8501854aa3a6e1a02945f4f,2026090204,,,89,4,2171.45498728,542.86374682,37,0.413599153,7.0,1243
4,481,"[""13309"",""13324t"",""13406"",""13408""]",6f7e392c3e92026433233620d6b0b668e7dd033e1b411ff2c7416fdf97481903,2026090204,,,65,4,1757.77198723,439.442996807,22,0.255124984,7.0,1113
4,482,"[""13316uwt"",""13317"",""13324t"",""13405""]",b0f9058d6503da687944902009d00869df9ddf8e69f4f4fac59605d09df1914b,2026090204,,,89,4,1803.46898801,450.867247002,37,0.403713353,3.0,1155
4,483,"[""13315"",""13318"",""13321"",""13413""]",fcc6e7c1ab8efa70a03aea626970e5873837294d174fbf25cdf22f2b8612815e,2026090204,,,101,4,2001.19398902,500.298497255,33,0.286102639,3.0,1160
4,484,"[""13316m"",""13325"",""13402"",""13409""]",69ea41b0730de3910573acde36361cddf4c7655f9fe594e1a3ee87f5ca07bc26,2026090204,,,99,4,2468.61498326,617.153745815,42,0.414387707,6.0,1272
4,485,"[""13303"",""13308"",""13405"",""13410""]",c4fac60520c16667a5990f139ab8cfc06e617724007ef10cb734bc5306472d85,2026090204,,,113,4,2433.1379846,608.28449615,54,0.581315572,3.0,1268
4,486,"[""13305"",""13306"",""13315"",""13316uwt""]",0887ee87fb4dda1caa57424e4a034ec7b0f0c8ede615e9232318cbeda561c565,2026090204,,,112,4,1695.00899054,423.752247635,31,0.145072114,2.0,824
4,487,"[""13309"",""13312"",""13318"",""13319""]",df5f5d975b9a4460c0b5aaec259852b3e0627225aa34ad6f640b37cc67539970,2026090204,,,128,4,2103.19598037,525.798995093,46,0.280380601,3.0,1210
4,488,"[""13301"",""13302"",""13303"",""13404""]",d6d9fabce288d20ef5b3fbed9981301f6f616623e735401f085fd55988a804d3,2026090204,stress,energy_heavy,157,4,2815.12598022,703.781495055,54,0.368932241,3.0,1260
4,489,"[""13317"",""13325"",""13402"",""13405""]",d78e6c89488c75b98803fe9fccc482ac76ed3d2da7895396c1590f9863f98526,2026090204,,,109,4,2509.98198302,627.495495755,42,0.457153303,5.0,1272
4,490,"[""13310"",""13406"",""13413"",""13414""]",d52d7adf5347c4d55cf343a665e99dd5be855a1daf20d8b145c45073538a8143,2026090204,,,65,4,2133.80798546,533.451996365,24,0.28326081,7.0,1113
4,491,"[""13317"",""13324t"",""13402"",""13410""]",41a390b1ed04bf54d6f4a92253eec82bfccef827bb7e9ce74baba02158d4e81f,2026090204,,,87,4,2244.30098535,561.075246338,37,0.407843563,7.0,1283
4,492,"[""13301"",""13304"",""13309"",""13310""]",7c9b3738bf24bd5075a1c7fff016fb6d60b9c0bdc77484dd74d3790ce1ac22d6,2026090204,,,119,4,1939.08798684,484.77199671,37,0.228441634,3.0,1257
4,493,"[""13304"",""13310"",""13404"",""13413""]",4c49c6c7b53298f5efabce27d7fba8738abd9e0ca753bedb1d40fc2e3ceed846,2026090204,,,93,4,2301.16098458,575.290246145,37,0.370460929,7.0,1252
4,494,"[""13303"",""13316m"",""13319"",""13408""]",3d735fb13a5786b10eaa58bccb48903f58eae32e56fee9cd87f71bc40e5106db,2026090204,,,115,4,2021.97498731,505.493746827,54,0.54685905,3.0,1259
4,495,"[""13322"",""13410"",""13413"",""13414""]",df61cf99296eda5d8b3d7268aec1b2ca1eb2a647ccb5915a5e2c4b13908efd48,2026090204,,,68,4,2160.3829873,540.095746825,26,0.314031713,7.0,1175
4,496,"[""13302"",""13317"",""13406"",""13408""]",94f675ca4b829388cd06e469b5229d77bbdf8f7b9105c0a26570a0b6096d35a8,2026090204,,,112,4,2406.94298168,601.73574542,50,0.578637562,3.0,1257
4,497,"[""13306"",""13307"",""13308"",""13309""]",5619c0ef46f79c35e00b8bf3dc2901400173e08ba1ede4268f82889aee843056,2026090204,,,98,4,1638.1819866,409.54549665,31,0.265306122,3.0,1078
4,498,"[""13311"",""13319"",""13321"",""13326""]",ad26fad5b90eb4d5c48986a23e2bdb556202080af163c8dd5b15c4a1bfeace86,2026090204,,,84,4,1483.43898948,370.85974737,27,0.22080044,3.0,1217
4,499,"[""13308"",""13321"",""13410"",""13412""]",a3bce5313073c76064681631cb1f61b8cd90400aca845d8a2d377361428c09e1,2026090204,,,83,4,2197.1819868,549.2954967,31,0.316709384,7.0,1227
4,500,"[""13308"",""13314"",""13411"",""13412""]",7ae9bfaf4e54cdd74c078d49957319bffa39d0d43a4d7cf63840e340556e21b6,2026090204,,,76,4,2025.89398836,506.47349709,31,0.366536534,7.0,1167
4,501,"[""13312"",""13316m"",""13323"",""13403""]",dae6016c8724732a6ccdfa74561bdee0c32a1ebde61cb642d116fa5b09a4b387,2026090204,,,91,4,1835.67598632,458.91899658,46,0.634989899,4.0,1239
4,502,"[""13305"",""13310"",""13316m"",""13326""]",e9cba94ecc1eae59ac7773bbbe4abfd38b81b7f170989ec4f91aaa7b7178e171,2026090204,,,98,4,1563.73098859,390.932747147,30,0.136902121,3.0,824
4,503,"[""13309"",""13311"",""13316m"",""13410""]",08cd448890568de7fbc45bf0169bcd938f1afddc85d9782db56ff8fa3af8be25,2026090204,,,74,4,1655.68398676,413.92099669,23,0.217898858,6.0,1226
4,504,"[""13303"",""13316m"",""13317"",""13321""]",0a6e742c17561754c94ccc9ac44dc9a7174b6e9eb8d1aade3ce117268368c7e1,2026090204,,,136,4,2085.75698888,521.43924722,54,0.381786911,3.0,1234
4,505,"[""13317"",""13321"",""13408"",""13409""]",b8f7eab525845c267ea2271cd240bae9202991c5d37aa07f36af1e65b4fceba4,2026090204,,,87,4,2168.07398892,542.01849723,37,0.442640678,7.0,1190
4,506,"[""13308"",""13316m"",""13412"",""13414""]",8e8ce266269b535ce694ef169d7fb15aba90f4efc5d7b90af7d3f68aee6bcca5,2026090204,,,81,4,2033.64298716,508.41074679,31,0.36519011,7.0,1167
4,507,"[""13314"",""13318"",""13323"",""13324muw""]",944c84c9125b37b12fef51e0bc4012c78e09a907c036e592ef568d4ae4b1010b,2026090204,,,74,4,1281.98098988,320.49524747,33,0.490225869,3.0,1178
4,508,"[""13311"",""13312"",""13325"",""13413""]",1f22cd7a87af267e00380f978029fe9ecf7411f2ac0214cb1e7dd82e7cdbd9c3,2026090204,,,117,4,2282.65997876,570.66499469,46,0.506730217,3.0,1215
4,509,"[""13312"",""13314"",""13316m"",""13409""]",82d05d1bf53f349df2c37e7096f03129b7695770dbc937abebdc00e434583880,2026090204,,,102,4,2082.88998588,520.72249647,46,0.475869063,5.5,1192
4,510,"[""13316m"",""13324muw"",""13326"",""13410""]",9e7d251568909d0a627007f8e2a51071953e7429dcd4457d22daa8bcc246e424,2026090204,,,76,4,1661.63398895,415.408497238,23,0.166435666,5.0,1180
4,511,"[""13303"",""13324muw"",""13401"",""13411""]",451f0b680b160f86517fcd3ec1baaec692882e6c38376877c8cefb4aa4bc1fdc,2026090204,,,97,4,2133.74298576,533.43574644,54,0.712086863,3.0,1216
4,512,"[""13303"",""13304"",""13315"",""13409""]",e32f31e282f8605c3344b8ad164865f24dfce5e6173ef60e827022612e493e5c,2026090204,,,139,4,2416.13198798,604.032996995,54,0.381973063,2.0,1257
6,1,"[""13306"",""13312"",""13323"",""13324t"",""13325"",""13409""]",2f3d5b695065294acf134f67d80689b1960141ce947413e75521efec44edc6f1,2026090206,probability,fixed_seed_probability_1,161,6,3045.94097387,507.656828978,46,0.512977302,3.0,1227
6,2,"[""13307"",""13313"",""13318"",""13324muw"",""13403"",""13406""]",8a35f7501192ac7b9b04f6f0c8692400638fe37321f656caf3f12a8db401944b,2026090206,probability,fixed_seed_probability_2,130,6,2936.0889699,489.34816165,37,0.440816886,4.0,1236
6,3,"[""13308"",""13310"",""13316m"",""13402"",""13405"",""13408""]",24d59f8944011e44a0c3b85faf1c2aa3ddc06ce44a890ab989e20fcec1772a44,2026090206,probability,fixed_seed_probability_3,119,6,3030.73097962,505.121829937,31,0.347395405,7.0,1137
6,4,"[""13312"",""13320"",""13322"",""13324t"",""13325"",""13411""]",207ec060e7decc9fb32d7df1f9b09f9a44838999df75c2243c9ffdc1b0c303cc,2026090206,probability,fixed_seed_probability_4,162,6,2947.74597339,491.290995565,46,0.467997319,3.0,1208
6,5,"[""13303"",""13307"",""13322"",""13404"",""13407"",""13408""]",c4398314d683c333aba0fa499fa81171e3d318ff16df5bb56354cc648a8ebe41,2026090206,probability,fixed_seed_probability_5,140,6,3266.16497982,544.36082997,54,0.618424595,5.5,1238
6,6,"[""13305"",""13310"",""13311"",""13316uwt"",""13317"",""13412""]",a2c31c2f1687543f6e3d5238e8304b86c925c32c3d1d5726a0c5afbe12df0d97,2026090206,probability,fixed_seed_probability_6,141,6,2682.04797948,447.00799658,37,0.344610798,3.0,1184
6,7,"[""13304"",""13306"",""13310"",""13312"",""13315"",""13401""]",9722453b0bdae4039eefd0ff0eadee30f0808cdabc3ad9982a1a42a174b99cab,2026090206,,,180,6,3074.21997738,512.36999623,46,0.351188458,2.0,1275
6,8,"[""13317"",""13321"",""13323"",""13404"",""13407"",""13414""]",36328e4d1732d641404a85a3a71852be6ba15157aac5c82a4199ec264dd42dd6,2026090206,,,113,6,3082.86498332,513.810830553,37,0.489933116,7.0,1233
6,9,"[""13302"",""13305"",""13317"",""13318"",""13408"",""13410""]",229e9062e7549ab7f8e33de33318fe79a6729b2d9139be6e847945a01eb43f93,2026090206,,,176,6,3421.91697238,570.319495397,50,0.449115292,3.0,1265
6,10,"[""13303"",""13310"",""13316uwt"",""13322"",""13323"",""13411""]",de42cab9e8cbc3533e86330029de4b58433f4081a310f6b020b9906dfe74cb23,2026090206,,,147,6,2632.81898302,438.803163837,54,0.593242525,3.0,1198
6,11,"[""13302"",""13303"",""13314"",""13316m"",""13317"",""13323""]",c8dd25821077423ee2f2a89be041e5d4506e9b0e6f675318c2a5a960137678b2,2026090206,,,188,6,2886.82198,481.136996667,54,0.54401139,2.0,1260
6,12,"[""13310"",""13316uwt"",""13317"",""13320"",""13325"",""13409""]",89efd1c30a1d3bbaade4fe8f001766824a9b28a66ca53afeecb3d82ede9f3d5a,2026090206,,,157,6,2995.22897674,499.204829457,42,0.377949139,3.0,1213
6,13,"[""13304"",""13306"",""13316uwt"",""13317"",""13325"",""13408""]",c14fb2610772276c60be11ceb610f9128c0d95c267b89fb1d99b317daa8f62d6,2026090206,,,178,6,3087.36097878,514.56016313,42,0.359726081,3.0,1243
6,14,"[""13306"",""13310"",""13313"",""13320"",""13322"",""13407""]",16c1685fe6632e1cfd5616df4cb8595749b4a8bb38d3cc500b297f6bcf3a738c,2026090206,,,150,6,2910.2009699,485.033494983,37,0.290287214,3.0,1208
6,15,"[""13312"",""13319"",""13321"",""13324muw"",""13407"",""13409""]",4eccaa956f9907bf875f63bf0bfc1e8ca70e331905ed367f88d67be7afac6f4b,2026090206,,,146,6,3329.74997547,554.958329245,46,0.425540399,5.5,1210
6,16,"[""13307"",""13310"",""13311"",""13315"",""13404"",""13413""]",2bbfcdb202b4a4f50f9aad7003e8b92be309575d1b74b97eef767943dd789cb8,2026090206,,,116,6,2698.50898104,449.75149684,31,0.319779948,5.0,1156
6,17,"[""13307"",""13311"",""13319"",""13320"",""13401"",""13413""]",3d1b3fe56f176b6cb074caf1692f68c18a074566d097943ef68c449b6d037e02,2026090206,,,99,6,2381.33397987,396.888996645,27,0.294319238,7.0,1277
6,18,"[""13304"",""13316m"",""13321"",""13322"",""13401"",""13408""]",30078d59e9455f18289d5b5ce70c9ee341bd1bd2363e41f350044fccc6975f52,2026090206,,,131,6,2684.07298508,447.345497513,37,0.402269073,4.0,1275
6,19,"[""13302"",""13307"",""13312"",""13319"",""13405"",""13413""]",f5500b7455c5edaa626db0bef6010cec1533ebaf74fcaf5260152415fd3eee89,2026090206,,,166,6,3382.95796999,563.826328332,50,0.546435685,3.0,1257
6,20,"[""13306"",""13318"",""13320"",""13326"",""13401"",""13403""]",4ea2abda8e69311a2e72bd1a3f77a38b7a512992a709555bd8f7acabbabccfaa,2026090206,,,126,6,2717.12597917,452.854329862,33,0.37896306,4.0,1256
6,21,"[""13306"",""13312"",""13313"",""13316uwt"",""13324t"",""13410""]",49d25a8d298d5ef91eef7c22eb2cddd5854d36cba67a7e2ef51fa89b6a501b6c,2026090206,,,167,6,3156.22796769,526.037994615,46,0.395436335,3.0,1238
6,22,"[""13303"",""13312"",""13313"",""13314"",""13404"",""13413""]",42e97936556e620707d423a47bd8e8c601de676e21d65266177751e8714679d9,2026090206,,,185,6,3731.78596888,621.964328147,54,0.507100784,3.0,1241
