scale,candidate_rank,duties_json,duty_set_sha256,candidate_seed,selected_family,selected_role,trip_count,peak_concurrency_lb,service_kwh_total,service_kwh_per_duty,duty_trip_count_max,duty_trip_count_cv,scheduled_intertrip_gap_median_min,service_span_min
9,60,"[""13304"",""13308"",""13316m"",""13317"",""13324t"",""13325"",""13326"",""13403"",""13413""]",30697040304578f0714b872dadc5fc2ba9674be4961c4590cba3af08b12a7d15,2026090309,,,238,9,4576.55396926,508.505996584,42,0.374821945,3.0,1255
9,61,"[""13303"",""13304"",""13306"",""13313"",""13320"",""13321"",""13323"",""13405"",""13407""]",f84d695822d2fcbfa6b68887045295ad4aefafc1a2e1ed87f07972550c240d40,2026090309,,,234,9,4497.79596326,499.755107029,54,0.533555181,3.0,1257
9,62,"[""13306"",""13311"",""13313"",""13317"",""13323"",""13324muw"",""13326"",""13406"",""13411""]",dc1810115c45229d8c43f84e40a3a8a39c4401e8c044d70858601970a5791f15,2026090309,,,192,9,3974.00896525,441.556551694,37,0.47495888,3.0,1152
9,63,"[""13305"",""13307"",""13321"",""13325"",""13401"",""13405"",""13409"",""13410"",""13411""]",7469abb15756863d2bcb1e7a717358945651f018c96c13a7285c24ea8ba54b77,2026090309,,,180,9,4752.38996796,528.043329773,42,0.470224533,7.0,1286
9,64,"[""13301"",""13308"",""13309"",""13317"",""13323"",""13326"",""13401"",""13405"",""13411""]",d528206dd5bcf17f63466f23fac22e1c55ac6d00928f1166f9b91e072602c4bf,2026090309,,,194,9,4242.79397621,471.421552912,37,0.474674822,6.0,1195
9,65,"[""13312"",""13316m"",""13317"",""13318"",""13322"",""13324muw"",""13326"",""13403"",""13405""]",f52fb3fc55bd6730b16be2011a47d28fb5de49e99e716a8255e41f0b1f144448,2026090309,,,230,9,4393.21996789,488.135551988,46,0.41169115,3.0,1239
9,66,"[""13301"",""13307"",""13312"",""13313"",""13321"",""13326"",""13405"",""13412"",""13414""]",102a6adbf29582ad007cc3906115aa4b7dc0a922f65171a65b2cbc1a9a0b5b18,2026090309,,,217,9,4667.57896293,518.61988477,46,0.486213334,4.5,1241
9,67,"[""13306"",""13318"",""13319"",""13322"",""13323"",""13324t"",""13325"",""13402"",""13404""]",bab9f33728f2a0153163efb5fe1a77cb4b9cbbef5120307ed266ed35466193dd,2026090309,,,218,9,4431.34596582,492.37177398,42,0.399688457,3.0,1274
9,68,"[""13307"",""13316uwt"",""13401"",""13402"",""13404"",""13406"",""13407"",""13410"",""13413""]",253bdba999d031eb102082df8e91d18303cb47f632c5102fbadac17057041eb7,2026090309,,,143,9,5117.76096898,568.640107664,21,0.149656885,7.0,1286
9,69,"[""13307"",""13308"",""13311"",""13322"",""13325"",""13402"",""13405"",""13407"",""13410""]",ba00caee6ebb7caa1bb3e03aa70da11ac05cabf7a2f24c1150da5ef4b71612b4,2026090309,,,190,9,4712.14396512,523.57155168,42,0.441791869,6.0,1283
9,70,"[""13301"",""13306"",""13308"",""13310"",""13315"",""13317"",""13320"",""13402"",""13411""]",e4dd882d38efcb5747d70d7b51687034767e051109d05cd582fdcf2cea80fa95,2026090309,,,236,9,4581.53197148,509.059107942,37,0.31538634,3.0,1192
9,71,"[""13301"",""13307"",""13312"",""13313"",""13318"",""13322"",""13326"",""13410"",""13414""]",d68b2869210e90e4ddb51f837c54e1107aea807b3e28d6eb83694b573a2f9f17,2026090309,,,241,9,4639.96996029,515.55221781,46,0.417997021,3.0,1268
9,72,"[""13316uwt"",""13321"",""13325"",""13401"",""13406"",""13407"",""13411"",""13413"",""13414""]",1ff5788289bf32395a1df514a2e722694332944933d1a1483fb6a9edc8da0b2c,2026090309,,,169,9,4970.91196906,552.323552118,42,0.472854746,7.0,1275
9,73,"[""13302"",""13309"",""13311"",""13319"",""13321"",""13323"",""13407"",""13409"",""13412""]",0b6804eaf77b374907d20aeb1783cceb3847eaaaef21467f5cb3fb92b1bb2f3d,2026090309,,,192,9,4516.44796531,501.827551701,50,0.533085066,6.0,1257
9,74,"[""13303"",""13308"",""13309"",""13312"",""13315"",""13320"",""13324t"",""13405"",""13407""]",cf894d34bdec43e35c35b0217ac5e864fb5d603d40e42b907a9f3981e97e7cbe,2026090309,,,248,9,4632.48196625,514.720218472,54,0.490213804,3.0,1241
9,75,"[""13305"",""13307"",""13308"",""13311"",""13316m"",""13324t"",""13326"",""13411"",""13414""]",cdfedf354bc964b5195e5cfbb8292da93cecf89992c63ed26748daf01e6a032d,2026090309,,,178,9,3612.33297278,401.370330309,31,0.335200762,4.0,1084
9,76,"[""13303"",""13310"",""13311"",""13315"",""13321"",""13324muw"",""13404"",""13408"",""13412""]",54b5b0be4271ea0cf6181d0a64a6192628c0d24fdf8e81219c7d7f4ac5294c95,2026090309,,,205,9,4356.34197138,484.03799682,54,0.545120587,3.0,1234
9,77,"[""13304"",""13310"",""13311"",""13314"",""13315"",""13316m"",""13317"",""13319"",""13405""]",008c9eb1ea38e8bd2675949e2ced88fdbb607e6659b7a893442eb6390aab6349,2026090309,,,222,9,3880.97097493,431.218997214,37,0.351870718,3.0,1245
9,78,"[""13307"",""13313"",""13316m"",""13317"",""13321"",""13322"",""13324muw"",""13407"",""13414""]",603a249fb8d4e8cbb9a88f3989e40c74f5fce6e03b419447a138606bbaaf1f0e,2026090309,,,206,9,4191.92896592,465.769885102,37,0.373817928,3.0,1206
9,79,"[""13304"",""13305"",""13307"",""13311"",""13315"",""13316m"",""13402"",""13409"",""13411""]",c1fc80f0aaedfee903edc7fd5caaa7212c78229c40fe0720eaa97fee15b74cea,2026090309,,,198,9,4319.3609727,479.928996967,37,0.370515735,5.0,1272
9,80,"[""13305"",""13307"",""13315"",""13322"",""13401"",""13403"",""13406"",""13407"",""13410""]",e8f06de3bf7882e0ecfac1fd7323422c2863a5db2c6a8919a00ef58041d2dfc6,2026090309,,,174,9,4538.22897302,504.247663669,31,0.364931215,7.0,1286
9,81,"[""13309"",""13311"",""13313"",""13319"",""13322"",""13324t"",""13326"",""13408"",""13413""]",abc67bd431e21bf0bfcd5cc13114e4350ca9d0814d5a535fd50b546454abaab1,2026090309,,,191,9,3926.75196467,436.305773852,37,0.355250167,4.0,1217
9,82,"[""13301"",""13306"",""13317"",""13323"",""13324t"",""13326"",""13406"",""13411"",""13414""]",25868a34c090993c9da780865617f0f73610398c12bf45862d4191583b4e0e3d,2026090309,,,190,9,4157.39097522,461.93233058,37,0.47862916,5.0,1177
9,83,"[""13302"",""13303"",""13304"",""13314"",""13316m"",""13326"",""13402"",""13406"",""13409""]",2397c501f789a4422ef4c424cb2ee51055f5906ede6aacccf38c7184525de768,2026090309,,,249,9,5066.37896733,562.93099637,54,0.524615447,3.0,1275
9,84,"[""13304"",""13310"",""13315"",""13316uwt"",""13322"",""13404"",""13408"",""13409"",""13413""]",7491eb6d98c1172f085e47720f0b05d37458cce6bcea4c6e1c6a3369d7d6ab5b,2026090309,,,199,9,4658.5119737,517.612441522,37,0.352547572,6.0,1252
9,85,"[""13302"",""13315"",""13316m"",""13318"",""13323"",""13324muw"",""13408"",""13409"",""13412""]",6b95474c7d937f1125aac4bb4e57b6644d0f8b451d2b1fc210e8e3d9f92efe4d,2026090309,,,205,9,4384.491968,487.165774222,50,0.54708138,3.5,1257
9,86,"[""13301"",""13302"",""13317"",""13324muw"",""13402"",""13408"",""13409"",""13412"",""13414""]",39ffe46fb36b1e773a39a7f943cb0c72d9dd238bd0d47290bdebdbd433d12b9e,2026090309,,,212,9,5295.7019646,588.4113294,50,0.553195513,7.0,1275
9,87,"[""13315"",""13316uwt"",""13322"",""13324t"",""13401"",""13404"",""13409"",""13410"",""13412""]",ba65dd4542d51ed5f00e0800bd1bf6959ae620c97294f5911c8c6937d2cc0867,2026090309,,,172,9,4694.17097295,521.57455255,31,0.295426652,7.0,1286
9,88,"[""13301"",""13303"",""13307"",""13310"",""13311"",""13316uwt"",""13317"",""13323"",""13401""]",c659c343255211fe16105c4649f97be31ddcaf70b74045ba52e6d32a7fac83bf,2026090309,,,221,9,3852.80297402,428.089219336,54,0.575959625,3.0,1216
9,89,"[""13302"",""13305"",""13307"",""13320"",""13401"",""13403"",""13406"",""13411"",""13414""]",f1b2fe645ea7203b416bec3735304ea00b6ee1a91664e035f54c7567fea58c8d,2026090309,,,177,9,4507.72896482,500.858773869,50,0.605443088,7.0,1278
9,90,"[""13305"",""13308"",""13319"",""13321"",""13401"",""13402"",""13404"",""13406"",""13413""]",bd8e399df6ce63368e500e2795253d2613a19b7fdf621052ca6ea54287b8d254,2026090309,,,185,9,4992.69696989,554.744107766,31,0.33003973,7.0,1277
9,91,"[""13308"",""13311"",""13316m"",""13317"",""13322"",""13406"",""13407"",""13409"",""13412""]",45cbf7c7343b9c78502f7a88a41c423ba88fe9508db26ab5d8ddc1a194f42166,2026090309,,,194,9,4787.83496908,531.981663231,37,0.362074419,7.0,1216
9,92,"[""13308"",""13309"",""13314"",""13316uwt"",""13317"",""13323"",""13325"",""13326"",""13401""]",17ebb56b043e591c3afb8c01100521b5f402984137a1e6519550b54ee0f0797b,2026090309,,,210,9,3811.83297647,423.536997386,42,0.457142857,3.0,1275
9,93,"[""13306"",""13308"",""13311"",""13315"",""13321"",""13324t"",""13325"",""13404"",""13411""]",4464c58096fc215a95adf44de0e414c75cf52d14d90ae2a8301f408523c2f0bf,2026090309,,,219,9,4385.95896887,487.328774319,42,0.374150693,3.0,1252
9,94,"[""13307"",""13314"",""13315"",""13319"",""13326"",""13401"",""13406"",""13408"",""13412""]",60e86a604a20422df3ef38396274032005e1c318002155919daec15dc272947e,2026090309,,,162,9,3955.31597842,439.479553158,31,0.361941116,7.0,1277
9,95,"[""13303"",""13306"",""13307"",""13316uwt"",""13321"",""13322"",""13408"",""13410"",""13414""]",ad74e929393a65ceb089c3f6fe71003752191a3fe907cc704046471b86850b07,2026090309,,,206,9,4209.68397386,467.742663762,54,0.548178416,3.0,1268
9,96,"[""13303"",""13317"",""13320"",""13321"",""13324muw"",""13325"",""13402"",""13409"",""13410""]",873f698a7d8b3e062c2ead458dd9a3fcb94cf37c1930df2bc8e471edd1fb4ccb,2026090309,,,237,9,5022.74896578,558.08321842,54,0.512619158,3.0,1283
9,97,"[""13301"",""13306"",""13307"",""13310"",""13314"",""13319"",""13320"",""13326"",""13413""]",3e8d983e9d6f57bedd03ec61471ddedad994dad68986a4c829e09a8b279a6dea,2026090309,,,200,9,3713.36797416,412.596441573,36,0.321558704,3.0,1259
9,98,"[""13302"",""13311"",""13315"",""13316uwt"",""13317"",""13322"",""13401"",""13402"",""13413""]",94faeb8746dbeb663c4e8f10aa855e3efcac3bab73bf952b57432bc97243c664,2026090309,,,223,9,4650.8219689,516.757996544,50,0.480469784,3.0,1278
9,99,"[""13306"",""13307"",""13310"",""13311"",""13313"",""13315"",""13325"",""13401"",""13402""]",538bf8ab55a6c6b9be4bf0d7e3ce1d371f4867e94352273afa5d3bb0c14e5341,2026090309,,,222,9,4368.21895958,485.357662176,42,0.416075792,3.0,1275
9,100,"[""13302"",""13305"",""13308"",""13311"",""13321"",""13325"",""13326"",""13407"",""13409""]",132edd8e9ccea04713aa3998f5ba189bc0923edb7b56c4107ef30ba894dfd448,2026090309,,,244,9,4858.54196193,539.83799577,50,0.427488682,3.0,1257
9,101,"[""13301"",""13303"",""13312"",""13315"",""13318"",""13321"",""13323"",""13324muw"",""13413""]",fe16625cb6ec1670c796f8d9c66b5238adfc77038e5c050aa5039a1e542ead0d,2026090309,,,262,9,4513.9939712,501.554885689,54,0.487534728,3.0,1241
9,102,"[""13302"",""13304"",""13305"",""13309"",""13324muw"",""13408"",""13409"",""13410"",""13414""]",74c9680018599578a698afeda8ae6a55539df685be1af03224f227c0484497ad,2026090309,,,211,9,4773.08396398,530.342662664,50,0.527068769,5.0,1265
9,103,"[""13309"",""13310"",""13316uwt"",""13321"",""13322"",""13402"",""13406"",""13409"",""13414""]",e22b4ce3bc1a1f5efde464763daa27afc910e2cb0c4d4a4dea0ae61a1a12056a,2026090309,,,175,9,4481.64397222,497.960441358,26,0.227569231,7.0,1256
9,104,"[""13303"",""13306"",""13307"",""13308"",""13309"",""13316m"",""13322"",""13326"",""13413""]",86d07cc0c85cc6475cd423491c0036713d59b0ed106e3dfd9206a329b4a2f93f,2026090309,,,237,9,4108.82397299,456.535996999,54,0.422868179,3.0,1198
9,105,"[""13303"",""13309"",""13313"",""13318"",""13319"",""13322"",""13326"",""13407"",""13410""]",021568d996d18aa25c5c8218cf626b4c627355a0672611ae8765cbed80b381b8,2026090309,,,252,9,4859.0839599,539.898217767,54,0.405810965,3.0,1268
9,106,"[""13305"",""13309"",""13318"",""13320"",""13322"",""13323"",""13324muw"",""13326"",""13412""]",71b564efb86b3bb40e1b86c50a11b2836f9eca8f42bbe09a346d081aa763d8c0,2026090309,,,188,9,3468.32097309,385.36899701,33,0.355707521,3.0,1214
9,107,"[""13303"",""13314"",""13316uwt"",""13318"",""13322"",""13401"",""13403"",""13409"",""13412""]",28cb401f465358a2ec2e09f84966f3b3273bbf05bd4df7aa2aa0399c92bcc60e,2026090309,,,208,9,4735.13597108,526.126219009,54,0.544437987,6.0,1259
9,108,"[""13303"",""13307"",""13309"",""13310"",""13313"",""13324t"",""13402"",""13405"",""13413""]",f27d623b8e4aa03a1ee7a726f3498a8ce507465d3d7eff006ef5f3a72ab5636e,2026090309,,,215,9,4644.85295927,516.094773252,54,0.529661055,3.5,1213
9,109,"[""13302"",""13307"",""13308"",""13309"",""13311"",""13324t"",""13403"",""13404"",""13412""]",7f0cdd8fc03b71817c7fbebc0cc03587f1574ee102ec284d57941d07d48cc4f7,2026090309,,,196,9,4459.18396221,495.46488469,50,0.514876564,6.0,1258
9,110,"[""13301"",""13311"",""13312"",""13316m"",""13317"",""13319"",""13323"",""13401"",""13408""]",168da0bce84a634ac9cf969f4c0821de269868c0881d9f4d994811953016e358,2026090309,,,214,9,4120.18197165,457.79799685,46,0.53849945,3.0,1277
9,111,"[""13303"",""13305"",""13307"",""13321"",""13324t"",""13402"",""13405"",""13407"",""13412""]",e73a26fa14caa5eeaac7f92785b58bd41220e30b88d50064ee900fe992f4c99a,2026090309,,,201,9,4750.77796849,527.864218721,54,0.544725003,6.0,1253
9,112,"[""13305"",""13308"",""13313"",""13320"",""13322"",""13324muw"",""13401"",""13408"",""13413""]",cfb146dda1b6bb83664c662b7cf8d0094cce1a58d573f7ce89166e29047fd002,2026090309,,,195,9,4193.39096366,465.932329296,37,0.411664251,4.0,1185
9,113,"[""13304"",""13305"",""13308"",""13316m"",""13323"",""13401"",""13403"",""13408"",""13411""]",363ea8aa0c16b4cb983de4ae2457b7d1cd56132aa2c8e3b1f3c21215f061bd78,2026090309,,,180,9,4186.42997442,465.158886047,37,0.494413232,7.0,1275
9,114,"[""13302"",""13303"",""13312"",""13313"",""13316m"",""13317"",""13320"",""13324t"",""13412""]",0cf17cdb5db72666b8d940000bcf2b70d780d562b4730c6c2e2c56beeb24fff0,2026090309,structural,trip_heavy,296,9,5042.31895129,560.257661254,54,0.438148455,2.0,1260
9,115,"[""13305"",""13312"",""13313"",""13319"",""13322"",""13326"",""13411"",""13412"",""13413""]",26b4db92d227f5f11ffc5a67edb5b77f9f06ba808a5130a6b3e0cd3822c0e9a8,2026090309,,,231,9,4869.97595974,541.108439971,46,0.399865047,4.0,1235
9,116,"[""13305"",""13306"",""13308"",""13313"",""13317"",""13318"",""13405"",""13408"",""13410""]",7f89315cc315f17528084368a524fbb29593ad64b353fc0d922ad09f56bf42a3,2026090309,,,237,9,4853.32295916,539.258106573,37,0.3716435,3.0,1246
9,117,"[""13304"",""13313"",""13318"",""13319"",""13320"",""13325"",""13401"",""13408"",""13409""]",7194c9b22b69273f1b98d82f0f9e3245c57b7e34815e6289b6a1ec1810dd94f7,2026090309,,,232,9,4818.41895659,535.379884066,42,0.438427969,3.0,1277
9,118,"[""13307"",""13311"",""13316m"",""13317"",""13318"",""13408"",""13409"",""13411"",""13412""]",a845e4c7d93a4ca9afa9fbd6e8dc361b91b188e9f753ad6a993fb0ec613d0e17,2026090309,,,179,9,4404.20696866,489.356329851,37,0.436684296,7.0,1209
9,119,"[""13312"",""13314"",""13315"",""13326"",""13401"",""13404"",""13406"",""13408"",""13409""]",870c79fbc84b762e957327d3994cc0b2c02ff905e9d446598416c8cd1edd28ed,2026090309,,,185,9,4763.29197341,529.254663712,46,0.515416106,7.0,1259
9,120,"[""13301"",""13302"",""13313"",""13316m"",""13320"",""13326"",""13401"",""13405"",""13412""]",c8b77ed11d99706aec691049a67919841045ee06a44cac8dacfc132534ff9fc1,2026090309,,,223,9,4699.08895957,522.120995508,50,0.504000765,4.0,1278
9,121,"[""13301"",""13303"",""13307"",""13316uwt"",""13317"",""13324t"",""13403"",""13407"",""13412""]",b046d84fdc733ed92c47e71fd58f276489a8bced17d366610322cfd0014312ee,2026090309,,,227,9,4769.86597039,529.985107821,54,0.52124051,4.0,1238
9,122,"[""13301"",""13302"",""13303"",""13308"",""13311"",""13313"",""13314"",""13326"",""13412""]",1d085031aa37c7f50ca24c3ca1afd74d71c113fbf28bba1b48bb0faa637ab0fe,2026090309,,,274,9,4809.34495937,534.371662152,54,0.46686807,3.0,1260
9,123,"[""13304"",""13305"",""13310"",""13316uwt"",""13318"",""13402"",""13405"",""13408"",""13410""]",0f8d1815a25c9e4bcb2edd1f91378f541a74c82b412ae608d333ee3f95bb6540,2026090309,,,201,9,4644.13296744,516.01477416,37,0.392057479,5.5,1283
9,124,"[""13305"",""13313"",""13322"",""13323"",""13324muw"",""13401"",""13405"",""13411"",""13414""]",1fcb9bab33044dd0f4ff696a113bcdae66b738c5ca12672f4975fa12cb987b9e,2026090309,,,169,9,4104.34196606,456.037996229,37,0.494994376,6.0,1185
9,125,"[""13310"",""13313"",""13314"",""13315"",""13316m"",""13318"",""13325"",""13405"",""13411""]",42e0de6d0f7375d489c8e6ba4d3cf955e604eba8dbed8564e708a58a43ec04b5,2026090309,,,233,9,4477.90996186,497.545551318,42,0.381274374,3.0,1235
9,126,"[""13304"",""13305"",""13306"",""13307"",""13311"",""13313"",""13314"",""13316m"",""13325""]",788df41f85280985e2035fbd0d44df31db86a109682a443f1532a8dd42f26ffe,2026090309,,,244,9,3945.41596204,438.379551338,42,0.367392374,2.0,1243
9,127,"[""13301"",""13307"",""13311"",""13318"",""13320"",""13324t"",""13402"",""13404"",""13413""]",01bd41d260d61bf7af7859febb26a90388c60c4ddb2dbb0888d9379f02eeccf5,2026090309,,,181,9,4297.46796717,477.496440797,36,0.388315655,7.0,1253
9,128,"[""13306"",""13314"",""13320"",""13324t"",""13404"",""13410"",""13411"",""13412"",""13413""]",1ad860e2755b203b031fdf9cf80ff7fd4b4524c33630df39995c82edd2fa434a,2026090309,,,156,9,4532.13396937,503.570441041,30,0.266469355,7.0,1263
9,129,"[""13303"",""13309"",""13312"",""13316m"",""13323"",""13324muw"",""13403"",""13406"",""13408""]",e2a773e451a2e82cd302bb885745dda9cbf23ab5428b832891073656e2948d6a,2026090309,,,209,9,4316.13096948,479.57010772,54,0.651104585,3.5,1241
9,130,"[""13312"",""13315"",""13316uwt"",""13317"",""13321"",""13325"",""13404"",""13407"",""13413""]",69722251684b839cf4649f11c90cbc2be883756be4fd5f1d66f1d56c5cb33838,2026090309,,,248,9,5222.5139674,580.279329711,46,0.401973863,3.0,1252
9,131,"[""13301"",""13302"",""13316m"",""13322"",""13325"",""13326"",""13404"",""13406"",""13408""]",73213c5cd33fc4d31150270aa59725c65f8b7f81cb369f93f7b8c1eebed8861d,2026090309,,,240,9,4917.46096621,546.384551801,50,0.469707356,3.0,1260
9,132,"[""13302"",""13317"",""13321"",""13404"",""13407"",""13409"",""13411"",""13412"",""13413""]",f584840627d6f2576f535adc14b32be5817e28f5880bd54bf36278da6c676237,2026090309,structural,energy_heavy,204,9,5762.52596258,640.280662509,50,0.518265005,7.0,1257
9,133,"[""13301"",""13302"",""13307"",""13318"",""13319"",""13403"",""13405"",""13406"",""13412""]",e18b1862cf6e209d925a2e08226c9e6836e2af062e936616953346248a5838e7,2026090309,,,217,9,4976.20296215,552.911440239,50,0.515964424,7.0,1260
9,134,"[""13301"",""13302"",""13308"",""13310"",""13311"",""13314"",""13324t"",""13409"",""13412""]",ac5266d678884f456eeca73e3ff7ea19ea83481f71a81a90758640cc285afbb0,2026090309,,,221,9,4512.41696427,501.379662697,50,0.469499262,4.0,1260
9,135,"[""13301"",""13313"",""13317"",""13321"",""13322"",""13324t"",""13405"",""13408"",""13411""]",909f6415e2628aa6f6f7589d673db7dc8434b3c67ba92d47b1aaf2c2d85d4a53,2026090309,,,214,9,4553.03296647,505.89255183,37,0.424179653,4.0,1234
9,136,"[""13307"",""13310"",""13313"",""13316uwt"",""13323"",""13324muw"",""13401"",""13405"",""13411""]",c561fa75bfa11b91b2393a833fd9c1f99dfa9911d424caefcfc292d0cc0b6ed5,2026090309,,,161,9,3787.42496546,420.824996162,37,0.453713848,5.0,1185
9,137,"[""13307"",""13315"",""13316m"",""13318"",""13322"",""13323"",""13326"",""13408"",""13409""]",c8c8e31b5951d3474e588822e6e9b86ac5763f24f31548459046f668ea92b242,2026090309,,,185,9,3661.17797853,406.79755317,33,0.394631616,3.0,1209
9,138,"[""13303"",""13306"",""13309"",""13313"",""13320"",""13406"",""13407"",""13409"",""13412""]",cc0cd58401e78b1d2fbe1bac3d46eaa7c9767226e1b85d4f37a8395cd4b88f9a,2026090309,,,222,9,5165.39095774,573.932328638,54,0.514224259,5.0,1241
9,139,"[""13305"",""13309"",""13318"",""13320"",""13321"",""13322"",""13403"",""13410"",""13412""]",5930ec42b97e2c9aaaed2a74c15654b4bb3f5d3c5705f84f5cb1f4a751e33dc2,2026090309,,,193,9,4278.9729694,475.441441044,33,0.309409298,5.0,1266
9,140,"[""13303"",""13307"",""13309"",""13319"",""13324muw"",""13326"",""13401"",""13406"",""13412""]",a0aa026f279b9785fb8c4ae7e0a081d55ee8b776f48c2bc03eebf65ebeba17a1,2026090309,,,197,9,4214.81597096,468.312885662,54,0.556804435,3.5,1277
9,141,"[""13305"",""13306"",""13307"",""13321"",""13323"",""13324t"",""13407"",""13413"",""13414""]",c7b892dc85bfaf40492911f27570f8fbbb3407955c2e9e5decc6acbe1620c7d6,2026090309,,,167,9,3894.68797317,432.74310813,30,0.383701062,6.0,1214
9,142,"[""13301"",""13302"",""13312"",""13313"",""13324muw"",""13325"",""13402"",""13403"",""13411""]",c088ab4ada78e96daa9a44af365d8266066c9e1a34e87346c77f0425417870d2,2026090309,,,273,9,5621.2839488,624.587105422,50,0.457596985,3.0,1275
9,143,"[""13302"",""13306"",""13308"",""13317"",""13318"",""13321"",""13324muw"",""13404"",""13405""]",83c522cad802d730ba8b28263ecf807f9600e8e4c28e5af040f37cd64b4aa331,2026090309,,,250,9,4869.58796198,541.065329109,50,0.398998747,3.0,1257
9,144,"[""13301"",""13304"",""13312"",""13315"",""13316m"",""13318"",""13401"",""13404"",""13409""]",17df0c7421cdf958fd08b7035eb0d35f1b57fbad63460ed16fd123994fc891ad,2026090309,,,252,9,5132.12396802,570.235996447,46,0.381324223,3.0,1275
9,145,"[""13311"",""13316uwt"",""13401"",""13403"",""13404"",""13405"",""13410"",""13412"",""13413""]",86d051297e9d9c875a88245fb6a42a362bd8f65d1c9c4afba553a824d812014b,2026090309,structural,trip_light,136,9,4878.91596876,542.101774307,21,0.163427285,7.0,1286
9,146,"[""13313"",""13316uwt"",""13325"",""13326"",""13402"",""13403"",""13404"",""13407"",""13408""]",cd3fc8e971f7d65268f3150d01636e35e25871b3291a9a23294d5a1a089de6ad,2026090309,,,197,9,5235.55596035,581.728440039,42,0.45351289,7.0,1272
9,147,"[""13302"",""13307"",""13310"",""13314"",""13316m"",""13323"",""13324muw"",""13325"",""13403""]",22e9b3611271b1993061b720482c4516e650c6ce2306b8f31879ba9615fc0871,2026090309,,,209,9,3803.21796662,422.579774069,50,0.564309393,3.0,1258
9,148,"[""13313"",""13314"",""13315"",""13317"",""13318"",""13319"",""13320"",""13402"",""13405""]",347426536fcd4a03622fcf7c3a8edbe63374f455d50500b41a976a7fca3f68a5,2026090309,,,227,9,4469.11096461,496.567884957,37,0.364708758,3.0,1274
9,149,"[""13307"",""13310"",""13312"",""13313"",""13317"",""13323"",""13325"",""13402"",""13408""]",94c60dd0c1911ea56d7c8473beecf1dace46a83b565c39f9a9d9c58b3386ea55,2026090309,,,237,9,4619.69595742,513.299550824,46,0.514491176,3.0,1272
9,150,"[""13301"",""13311"",""13314"",""13319"",""13324t"",""13406"",""13408"",""13409"",""13410""]",a98003eceb62cd96b10e1a6b37f8caba29f49793d2b1f574a18ca083bef7cca2,2026090309,,,168,9,4319.5199721,479.946663567,36,0.397697454,7.0,1268
9,151,"[""13305"",""13309"",""13310"",""13315"",""13316m"",""13320"",""13402"",""13405"",""13406""]",fc6681bee9cacbd4b033c56006de5339b76cefa0e8f1b5b42d879f7cbaf1ccd3,2026090309,,,190,9,4147.90797212,460.878663569,31,0.294924752,5.0,1153
9,152,"[""13301"",""13304"",""13307"",""13310"",""13311"",""13315"",""13320"",""13406"",""13411""]",f1e09b0fccacf611ccd30d376b7c3f6b7b67cf5e8312bf4a3b1679c6d483a5c2,2026090309,,,201,9,3939.12797262,437.680885847,37,0.417377058,3.0,1257
9,153,"[""13302"",""13305"",""13313"",""13316m"",""13320"",""13322"",""13405"",""13409"",""13410""]",e02f5e2dc03acfc9e8f3bdb334614dbb1c5be49e29efa67e81bb5a2c71e6dc2a,2026090309,,,227,9,4792.12395662,532.458217402,50,0.455430766,4.0,1265
9,154,"[""13301"",""13304"",""13307"",""13311"",""13314"",""13321"",""13322"",""13408"",""13409""]",586bd012241e965a3cd0aa0ea899ea02a523b933f47cb4d714dcbd3913d15ff1,2026090309,,,194,9,3918.26997706,435.363330784,37,0.417875633,5.0,1257
9,155,"[""13301"",""13308"",""13321"",""13322"",""13326"",""13401"",""13405"",""13407"",""13410""]",66a84c353dd59c550f83156ffcb499ff531b759ec5bc44b56b0a659697d0f8bc,2026090309,,,193,9,4672.69597409,519.188441566,36,0.363285972,7.0,1286
9,156,"[""13303"",""13310"",""13316m"",""13317"",""13325"",""13402"",""13410"",""13412"",""13413""]",d524ba1485ee33efcca6aef64539b827e06e3e4f6e5e1b6f802620d3005e7c1a,2026090309,,,242,9,5362.04296394,595.782551549,54,0.497552235,4.0,1283
9,157,"[""13306"",""13312"",""13326"",""13401"",""13404"",""13408"",""13410"",""13412"",""13413""]",73f5d4846d208d0bb00794e7f980df2f1c2ba4008665eb0c303f6cc185840f3d,2026090309,,,182,9,5119.52496627,568.836107363,46,0.522700483,7.0,1286
9,158,"[""13301"",""13313"",""13316m"",""13319"",""13322"",""13325"",""13407"",""13410"",""13413""]",ba1944d59ff4d70fac1a3f041a06d3dc9a490748fbccf9a4b5b3db5edf3701a6,2026090309,,,238,9,5124.11595983,569.346217759,42,0.358351883,4.0,1268
9,159,"[""13303"",""13306"",""13307"",""13310"",""13316m"",""13318"",""13319"",""13410"",""13411""]",4e98edd3b94730f40ee303c217bdda1cb0498cb3bb689065c300664e2f3ad3e5,2026090309,,,235,9,4444.23496553,493.803885059,54,0.451144112,3.0,1268
9,160,"[""13307"",""13308"",""13313"",""13318"",""13324t"",""13401"",""13404"",""13406"",""13412""]",322a052cb7fbe09998266d0fca0707c7262e5e87d6dfd62992ff255b8223b3b2,2026090309,,,192,9,4731.54395857,525.727106508,37,0.42100605,7.0,1256
9,161,"[""13310"",""13316m"",""13323"",""13324t"",""13404"",""13406"",""13407"",""13408"",""13414""]",05a92ad09485ebf67b797e61dc5fa60db250a6047d14f46fed6765085e28ee4f,2026090309,,,144,9,4240.77297145,471.196996828,24,0.314576435,7.0,1233
